filename,text,up_votes,down_votes,age,gender,accent,duration
cv-invalid/sample-019538.mp3,advancing slowly they searched among the stones,0,1,,,,
cv-invalid/sample-019539.mp3,well then why do we need all these books the boy asked,0,1,,,,
cv-invalid/sample-019540.mp3,you didn't have to do any cleaning he said,0,3,,,,
cv-invalid/sample-019541.mp3,scattered groups of people were hurrying from the direction of woking,1,2,,,,
cv-invalid/sample-019542.mp3,the boy waited and then interrupted the old man just as he himself had been interrupted,0,8,fourties,male,us,
cv-invalid/sample-019543.mp3,ogilvy watched till one and then gave up,16,2,,,,
cv-invalid/sample-019544.mp3,servants came and went with silver trays laden with spices and tea,0,1,,,,
cv-invalid/sample-019545.mp3,another person was there to help him toward his destiny,1,2,teens,male,england,
cv-invalid/sample-019546.mp3,it's a dream in the language of the world she said,0,3,,,,
cv-invalid/sample-019547.mp3,we've existed since time began,0,1,,,,
cv-invalid/sample-019548.mp3,but he kept quiet because he had heard what the alchemist said to the monk,0,1,,,,
cv-invalid/sample-019549.mp3,the alchemist knocked on the gate of the monastery,0,2,,,,
cv-invalid/sample-019550.mp3,always heed the omens the old king had said,0,1,,,,
cv-invalid/sample-019551.mp3,i myself heard nothing of that,0,2,,,,
cv-invalid/sample-019552.mp3,the shop was busy and the man asked the shepherd to wait until the afternoon,1,2,,,,
cv-invalid/sample-019553.mp3,some storms are worth the wreckage,1,2,teens,male,malaysia,
cv-invalid/sample-019554.mp3,i have already described the appearance of that colossal bulk which was embedded in the ground,1,2,,,,
cv-invalid/sample-019555.mp3,that's why i want you to continue toward your goal,0,1,seventies,male,england,
cv-invalid/sample-019556.mp3,the boy tried to read what was written in the sand,0,3,,,,
cv-invalid/sample-019557.mp3,the sun was setting when the boy's heart sounded a danger signal,0,2,,,,
cv-invalid/sample-019558.mp3,an old man with a breastplate of gold wouldn't have lied just to acquire six sheep,0,1,,,,
cv-invalid/sample-019559.mp3,the boy didn't know what a person's destiny was,0,3,,,,
cv-invalid/sample-019560.mp3,undefined,0,3,,,,
cv-invalid/sample-019561.mp3,your age fits you,0,2,twenties,female,indian,
cv-invalid/sample-019562.mp3,that's not carson sphinx,0,1,twenties,male,indian,
cv-invalid/sample-019563.mp3,go into your dance,0,1,,,,
cv-invalid/sample-019564.mp3,to continue his search for the treasure meant that he had to abandon fatima,0,1,,,,
cv-invalid/sample-019565.mp3,and if you ask me that's a phoney letter,1,2,teens,male,indian,
cv-invalid/sample-019566.mp3,then the thing came upon him in a flash,0,1,,,,
cv-invalid/sample-019567.mp3,edinburgh is a dreamlike place to visit,1,2,,,,
cv-invalid/sample-019568.mp3,at first i was very slow,0,1,,,,
cv-invalid/sample-019569.mp3,it spread through the planet's atmosphere and obscured its more familiar features,0,1,,,,
cv-invalid/sample-019570.mp3,undefined,0,1,,,,
cv-invalid/sample-019571.mp3,i believe that this is not explained in the text,0,1,,,,
cv-invalid/sample-019572.mp3,it brought his heart into his mouth,0,6,,,,
cv-invalid/sample-019573.mp3,a thin circle of bright metal showed between the top and the body of the cylinder,2,5,,,,
cv-invalid/sample-019574.mp3,the gods should not have desires because they don't have destinies,0,1,,,,
cv-invalid/sample-019575.mp3,the streamer of gas came out towards us,0,4,,,,
cv-invalid/sample-019576.mp3,without the dataset the article would be meaningless,0,2,,,,
cv-invalid/sample-019577.mp3,the strange horseman drew an enormous curved sword from a scabbard mounted on his saddle,0,3,,,,
cv-invalid/sample-019578.mp3,i do want that platinum ring,0,2,,,,
cv-invalid/sample-019579.mp3,jill caught the ball that peter had thrown towards her,0,1,fifties,female,indian,
cv-invalid/sample-019580.mp3,the money is unimportant,0,1,fifties,female,indian,
cv-invalid/sample-019581.mp3,you just don't know all that you've done,0,2,,,,
cv-invalid/sample-019582.mp3,hundreds must have seen it and taken it for a falling star,0,4,,,,
cv-invalid/sample-019583.mp3,among these people were a couple of cyclists a gardener i employed sometimes and a girl carrying a baby,0,2,,,,
cv-invalid/sample-019584.mp3,it's gonna put our city on the map,0,1,fifties,female,us,
cv-invalid/sample-019585.mp3,i shall make us some ice cubes,1,2,fourties,male,england,
cv-invalid/sample-019586.mp3,now who'da done a mean thing like that,0,1,,,,
cv-invalid/sample-019587.mp3,it's called the principle of favorability,0,1,twenties,male,us,
cv-invalid/sample-019588.mp3,i don't want any maybe,0,1,,,,
cv-invalid/sample-019589.mp3,the men fell into an animated discussion,0,2,sixties,female,african,
cv-invalid/sample-019590.mp3,undefined,0,1,,,,
cv-invalid/sample-019591.mp3,but he still couldn't flee,1,2,,,,
cv-invalid/sample-019592.mp3,does a man's heart always help him the boy asked the alchemist,0,2,,,,
cv-invalid/sample-019593.mp3,as the sun rose the men began to beat the boy,0,1,,,,
cv-invalid/sample-019594.mp3,there was hardly any movement from the pit,1,2,,,,
cv-invalid/sample-019595.mp3,so the boy was disappointed he decided that he would never again believe in dreams,1,2,,,,
cv-invalid/sample-019596.mp3,they formed heaps that are visible a mile and a half away,0,3,fourties,female,england,
cv-invalid/sample-019597.mp3,at the first glance it was really not very exciting,1,7,,,,
cv-invalid/sample-019598.mp3,i'm not hiding anything the boy answered,0,4,,,,
cv-invalid/sample-019599.mp3,all that time the martians must have been getting ready,0,1,,,,
cv-invalid/sample-019600.mp3,everything has been written by the same hand,0,1,,,,
cv-invalid/sample-019601.mp3,tomorrow at this same time bring me a tenth of your flock,0,3,,,,
cv-invalid/sample-019602.mp3,she said durable not novel when it comes to chairs,0,1,fifties,female,indian,
cv-invalid/sample-019603.mp3,where do you live shouted the boy as the horseman rode away,0,1,,,,
cv-invalid/sample-019604.mp3,the data from figures  and  should be represented much better,0,1,,,,
cv-invalid/sample-019605.mp3,he stood irresolute for a moment and then scrambled out of the pit,0,4,,,,
cv-invalid/sample-019606.mp3,he listened to the wind and felt the stones beneath his feet,1,2,,,,
cv-invalid/sample-019607.mp3,the cistern was malfunctioning,0,1,,,,
cv-invalid/sample-019608.mp3,because for him you are a green field from which he always returns with game,0,1,,,,
cv-invalid/sample-019609.mp3,hundreds of observers saw the flame that night and the night after,1,2,,,,
cv-invalid/sample-019610.mp3,i hurried through the red weed that choked st,3,9,,,,
cv-invalid/sample-019611.mp3,none of what the old man was saying made much sense to the boy,0,1,,,,
cv-invalid/sample-019612.mp3,but there's a tribal war the boy reiterated,1,2,,,,
cv-invalid/sample-019613.mp3,we've done it said the englishman who had also awakened early,0,3,twenties,other,england,
cv-invalid/sample-019614.mp3,he had already seen many people come and go and the desert remained as it was,1,2,,,,
cv-invalid/sample-019615.mp3,the references were thick and impenetrable,0,1,twenties,female,indian,
cv-invalid/sample-019616.mp3,i locked eyes with a fish in the tank,0,2,,,,
cv-invalid/sample-019617.mp3,i'm not working for any other paper,0,1,,,,
cv-invalid/sample-019618.mp3,the chain rule is applied twice to this formula,0,2,teens,female,indian,
cv-invalid/sample-019619.mp3,undefined,0,1,,,,
cv-invalid/sample-019620.mp3,the buttons made a strange clicking sound when pressed,0,2,,,,
cv-invalid/sample-019621.mp3,it was no more exciting than an overturned carriage or a tree blown across the road,0,4,,,,
cv-invalid/sample-019622.mp3,at other times at a crucial moment i make it easier for things to happen,1,2,thirties,female,us,
cv-invalid/sample-019623.mp3,there was a time when for me a camel's whinnying was nothing more than whinnying,0,1,,,,
cv-invalid/sample-019624.mp3,my wife gave me this on my last birthday,0,1,fifties,female,australia,
cv-invalid/sample-019625.mp3,there were three hundred wells fifty thousand date trees and innumerable colored tents spread among them,1,2,twenties,male,australia,
cv-invalid/sample-019626.mp3,now it will be with hope,1,2,,,,
cv-invalid/sample-019627.mp3,absolutely despicable that gingerbread men are forced to live in houses made of their own flesh,0,3,twenties,male,,
cv-invalid/sample-019628.mp3,the scabbard was embossed in silver and the handle was black and encrusted with precious stones,0,1,,,,
cv-invalid/sample-019629.mp3,later we simply let life proceed in its own direction toward its own fate,0,1,,,,
cv-invalid/sample-019630.mp3,the boy fell to his knees and wept,0,2,twenties,female,us,
cv-invalid/sample-019631.mp3,that baker he said to himself without completing the thought,0,1,,,,
cv-invalid/sample-019632.mp3,aren't you allowed to kiss back,0,1,,,,
cv-invalid/sample-019633.mp3,the wind has many names,0,3,,,,
cv-invalid/sample-019634.mp3,and the murmur lasted longer than a simple vow would have,1,2,,,,
cv-invalid/sample-019635.mp3,his eyes filled with tears as he spoke of the prophet,1,2,fourties,male,us,
cv-invalid/sample-019636.mp3,i don't understand what you're talking about the desert said,0,2,,,,
cv-invalid/sample-019637.mp3,the two men hurried back and found the cylinder still lying in the same position,0,1,,,,
cv-invalid/sample-019638.mp3,the city was still sleeping,0,1,,,,
cv-invalid/sample-019639.mp3,if it's not working check the messages window to see if there are any error messages,0,1,twenties,male,us,
cv-invalid/sample-019640.mp3,but you don't know about love,0,2,,,,
cv-invalid/sample-019641.mp3,i thought sure you'd remember me,0,2,,,,
cv-invalid/sample-019642.mp3,who do you think,0,1,,,,
cv-invalid/sample-019643.mp3,but use them to buy your flock,0,2,,,,
cv-invalid/sample-019644.mp3,the underwater cave is hard to access,0,1,,,,
cv-invalid/sample-019645.mp3,it would have been visible to me had i only looked up as it passed,0,2,,,,
cv-invalid/sample-019646.mp3,it must have fallen while i was sitting over there,0,1,,,,
cv-invalid/sample-019647.mp3,why do they make things so complicated he asked the englishman one night,0,2,,,,
cv-invalid/sample-019648.mp3,that's good thought the englishman,1,2,,,,
cv-invalid/sample-019649.mp3,the boy was surprised at his thoughts,0,1,,,,
cv-invalid/sample-019650.mp3,they were strange books,0,3,,,,
cv-invalid/sample-019651.mp3,half an hour later his shovel hit something solid,16,4,twenties,male,,
cv-invalid/sample-019652.mp3,i said i was trying to catch one,0,1,twenties,male,us,
cv-invalid/sample-019653.mp3,he didn't know the man yet but his practiced eye would recognize him when he appeared,0,1,,,,
cv-invalid/sample-019654.mp3,my mind ran on the possibilities of its content,1,2,twenties,male,us,
cv-invalid/sample-019655.mp3,he was already re accustomed to desert's silence,1,2,twenties,male,us,
cv-invalid/sample-019656.mp3,the area was swirling in dust so intense that it hid the moon from view,0,1,,,,
cv-invalid/sample-019657.mp3,before guns were invented armies had to throw bullets at each other and if a bullet touched you you had to sit out until the next war,0,1,,,,
cv-invalid/sample-019658.mp3,it seemed to him that it fell to earth about one hundred miles east of here,11,13,,,,
cv-invalid/sample-019659.mp3,he had seen kings and beggars walking the desert sands,0,1,,,,
cv-invalid/sample-019660.mp3,i can't find it anywhere,0,1,,,,
cv-invalid/sample-019661.mp3,then why should they be surprised when they see one,0,1,,,,
cv-invalid/sample-019662.mp3,he looked around at the empty plaza again feeling less desperate than before,0,3,,,,
cv-invalid/sample-019663.mp3,you'll use your knowledge for the welfare of the oasis and its inhabitants,0,1,,,,
cv-invalid/sample-019664.mp3,sit down and let me treat you to something said the boy,1,2,,,,
cv-invalid/sample-019665.mp3,i didn't fall in,0,1,,,,
cv-invalid/sample-019666.mp3,go and speak to the tribal chieftains said the camel driver,0,1,,,,
cv-invalid/sample-019667.mp3,the turf and gravel around it seemed charred as if by a sudden explosion,1,2,,,,
cv-invalid/sample-019668.mp3,he never asked me to sit down in his life,1,2,,,,
cv-invalid/sample-019669.mp3,what was written on the emerald tablet the boy wanted to know,10,12,,,,
cv-invalid/sample-019670.mp3,who told you about omens the boy's interest was increasing by the moment,14,2,,,,
cv-invalid/sample-019671.mp3,thats because i want to remove the old grout from the bathroom tile,0,1,sixties,male,england,
cv-invalid/sample-019672.mp3,it's extremely suspicious that there's no information about brains that didn't come from a brain,0,1,fifties,female,england,
cv-invalid/sample-019673.mp3,i noticed that the boy answered,0,2,,,,
cv-invalid/sample-019674.mp3,i don't think it's very ethical reading other people's stuff,0,1,,,,
cv-invalid/sample-019675.mp3,undefined,0,2,fifties,male,england,
cv-invalid/sample-019676.mp3,i'm going to miss annie,0,1,,,,
cv-invalid/sample-019677.mp3,the only shadow was that of the few scattered pine trees,1,2,,,,
cv-invalid/sample-019678.mp3,it seemed to him that it fell to earth about one hundred miles east of here,1,2,,,,
cv-invalid/sample-019679.mp3,he ran his fingers slowly over the stones sensing their temperature and feeling their surfaces,0,3,,,,
cv-invalid/sample-019680.mp3,i have already described the appearance of that colossal bulk which was embedded in the ground,0,4,,,,
cv-invalid/sample-019681.mp3,undefined,1,2,,,,
cv-invalid/sample-019682.mp3,they went on smoking the pipe for a while as the sun began to set,1,4,,,,
cv-invalid/sample-019683.mp3,they were tribesmen dressed in blue with black rings surrounding their turbans,0,2,,,,
cv-invalid/sample-019684.mp3,but you don't know about love,0,2,,,,
cv-invalid/sample-019685.mp3,you shouldn't be here the alchemist answered,0,7,,,,
cv-invalid/sample-019686.mp3,this convention is a natural,0,1,,,,
cv-invalid/sample-019687.mp3,the drivers carried the freight themselves over such treacherous footing and then reloaded the camels,0,1,,,,
cv-invalid/sample-019688.mp3,it seemed so safe and tranquil,1,2,,,,
cv-invalid/sample-019689.mp3,he did find it soon after dawn and not far from the sand pits,0,5,,,,
cv-invalid/sample-019690.mp3,why can't you get along with her,1,2,fourties,male,indian,
cv-invalid/sample-019691.mp3,the boy picked up his pouch and put it with his other things,0,1,,,,
cv-invalid/sample-019692.mp3,once to the thief and once to the general,1,3,,,,
cv-invalid/sample-019693.mp3,the englishman asked if they were in danger,1,3,,,,
cv-invalid/sample-019694.mp3,the old man gave a signal and everyone stood,0,2,,,,
cv-invalid/sample-019695.mp3,undefined,0,3,,,,
cv-invalid/sample-019696.mp3,'m all about those invisible cosmic connections that transcend time and distance,0,1,,,,
cv-invalid/sample-019697.mp3,in the united states we use paper bags for shopping,0,3,,,,
cv-invalid/sample-019698.mp3,replace the ts in tim tebow's name with any other consonant to get a star wars character,1,2,,,,
cv-invalid/sample-019699.mp3,every day was there to be lived or to mark one's departure from this world,0,1,,,,
cv-invalid/sample-019700.mp3,he paused and his eyes were still unfriendly,0,2,,,,
cv-invalid/sample-019701.mp3,let's do this in chronological order,0,1,,,,
cv-invalid/sample-019702.mp3,everybody wait a minute,0,1,,,,
cv-invalid/sample-019703.mp3,the only tribesman spared was the commander of the battalion,0,3,,,,
cv-invalid/sample-019704.mp3,a boy came running towards me,1,7,,,,
cv-invalid/sample-019705.mp3,i can clean up those glasses in the window if you want said the boy,1,2,,,,
cv-invalid/sample-019706.mp3,coach has heard all about you,0,1,seventies,male,canada,
cv-invalid/sample-019707.mp3,it's called the principle of favorability,2,4,,,,
cv-invalid/sample-019708.mp3,you won't be safe until the money's in our hands,0,1,,,,
cv-invalid/sample-019709.mp3,don't ask me why i don't know why,0,4,,,,
cv-invalid/sample-019710.mp3,he is going to transform himself into the wind just to demonstrate his powers,0,3,,,,
cv-invalid/sample-019711.mp3,they dismounted and the alchemist said nothing,1,6,thirties,male,australia,
cv-invalid/sample-019712.mp3,but he granted the travelers three days,0,2,,,,
cv-invalid/sample-019713.mp3,he became friendly with the camel driver who traveled alongside him,2,3,,,,
cv-invalid/sample-019714.mp3,always ask an objective question,0,1,,,,
cv-invalid/sample-019715.mp3,i went stretching my legs clumsily and feeling my way in the dark,2,4,,,,
cv-invalid/sample-019716.mp3,in one he had read that many years ago a famous arabian alchemist had visited europe,1,2,,,,
cv-invalid/sample-019717.mp3,absolutely despicable that gingerbread men are forced to live in houses made of their own flesh,0,2,,,,
cv-invalid/sample-019718.mp3,here it is again,0,2,,,,
cv-invalid/sample-019719.mp3,help me the boy said,0,3,,,,
cv-invalid/sample-019720.mp3,just handling them made him feel better,0,2,,,,
cv-invalid/sample-019721.mp3,i have already described the appearance of that colossal bulk which was embedded in the ground,0,9,,,,
cv-invalid/sample-019722.mp3,alfayoum is in egypt said the arab,0,1,,,,
cv-invalid/sample-019723.mp3,it was as if the world had fallen silent because the boy's soul had,0,1,,,,
cv-invalid/sample-019724.mp3,to keep on pitching,0,2,,,,
cv-invalid/sample-019725.mp3,but i felt miserable watching him wither away like a shriveled dandelion,0,2,,,,
cv-invalid/sample-019726.mp3,we'll leave tomorrow before sunrise was the alchemist's only response,2,3,,,,
cv-invalid/sample-019727.mp3,just highlighting that fact in case you overlooked it,0,1,,,,
cv-invalid/sample-019728.mp3,i just want to dream about mecca,6,8,teens,female,,
cv-invalid/sample-019729.mp3,i saw astonishment and horror on the faces of the people around me,0,2,,,,
cv-invalid/sample-019730.mp3,the first rule of don't fight club is let's talk about it,1,7,,,,
cv-invalid/sample-019731.mp3,but arms cannot be drawn unless they also go into battle,0,1,,,,
cv-invalid/sample-019732.mp3,or do you think it would spoil him,0,1,,,,
cv-invalid/sample-019733.mp3,when i returned to the common the sun was setting,10,9,,,,
cv-invalid/sample-019734.mp3,i thought about the difficulties in translation that might arise,0,2,,,,
cv-invalid/sample-019735.mp3,it's not a battle of good against evil,14,4,twenties,male,,
cv-invalid/sample-019736.mp3,and if you ask me that's a phoney letter,0,1,,,,
cv-invalid/sample-019737.mp3,they shouted consolation and promises and went off back to the town again to get help,1,2,,,,
cv-invalid/sample-019738.mp3,all that time the martians must have been getting ready,1,2,,,,
cv-invalid/sample-019739.mp3,sometimes there's just no way to hold back the river,0,3,,,,
cv-invalid/sample-019740.mp3,i would have won the junior olympics if not for those medaling kids,1,4,,,,
cv-invalid/sample-019741.mp3,the crowd swayed a little as i elbowed my way through,0,3,,,,
cv-invalid/sample-019742.mp3,there's a caravan leaving today for alfayoum,0,1,,,,
cv-invalid/sample-019743.mp3,it seemed such a little thing so bright and small and still,0,7,,,,
cv-invalid/sample-019744.mp3,i don't know how to find life in the desert the boy said,1,2,,,,
cv-invalid/sample-019745.mp3,the internet of uncontrolled things brought us a distributed denial of service attack once again,0,1,,,,
cv-invalid/sample-019746.mp3,a genuine loving cup,1,2,,,,
cv-invalid/sample-019747.mp3,and got it out as soon as you can,0,1,thirties,male,,
cv-invalid/sample-019748.mp3,the hand with the whip pointed to the south,0,1,twenties,male,australia,
cv-invalid/sample-019749.mp3,meanwhile the boy thought about his treasure,0,3,,,,
cv-invalid/sample-019750.mp3,everyone should have the right of education,0,1,,,,
cv-invalid/sample-019751.mp3,mine's in the door,0,1,,,,
cv-invalid/sample-019752.mp3,i have already described the appearance of that colossal bulk which was embedded in the ground,0,1,,,,
cv-invalid/sample-019753.mp3,i heard a faint movement under my feet,1,6,,,,
cv-invalid/sample-019754.mp3,i shall make us some ice cubes,1,2,fourties,male,us,
cv-invalid/sample-019755.mp3,that's never happened to me the boy said,0,1,,,,
cv-invalid/sample-019756.mp3,i was scared but wasted no time in going out and crossing the bridge to the sand pits,0,1,,,,
cv-invalid/sample-019757.mp3,so then try he said to the englishman,0,3,sixties,male,us,
cv-invalid/sample-019758.mp3,there might be secret messages in this text,0,1,fourties,male,philippines,
cv-invalid/sample-019759.mp3,the end of the cylinder was still as ogilvy and henderson had left it,3,4,thirties,male,us,
cv-invalid/sample-019760.mp3,you point to a trail of ants leading into the house,1,3,,,,
cv-invalid/sample-019761.mp3,they must be used to their new shepherd and have probably already forgotten me,0,1,,,,
cv-invalid/sample-019762.mp3,am i talking too much,0,3,,,,
cv-invalid/sample-019763.mp3,i have already described the appearance of that colossal bulk which was embedded in the ground,0,1,twenties,male,,
cv-invalid/sample-019764.mp3,petrov made a funny face as he turned,0,1,fifties,male,england,
cv-invalid/sample-019765.mp3,he did find it soon after dawn and not far from the sand pits,0,1,,,,
cv-invalid/sample-019766.mp3,who do you think writes them,0,1,,,,
cv-invalid/sample-019767.mp3,your son went to serve at a distant place and became a centurion,0,1,,,,
cv-invalid/sample-019768.mp3,she knows that men have to go away in order to return,0,1,,,,
cv-invalid/sample-019769.mp3,the terror was palpable,0,1,seventies,male,england,
cv-invalid/sample-019770.mp3,i want it as soon as possible,0,2,,,,
cv-invalid/sample-019771.mp3,i'm going into the desert the man answered turning back to his reading,0,3,,,,
cv-invalid/sample-019772.mp3,let them take me,0,2,sixties,female,us,
cv-invalid/sample-019773.mp3,yes or even search for treasure,2,3,,,,
cv-invalid/sample-019774.mp3,the stranger was speaking of things that very few people knew about,0,1,,,,
cv-invalid/sample-019775.mp3,they looked for the fallen mass but found nothing,1,2,fourties,male,england,
cv-invalid/sample-019776.mp3,they formed heaps that are visible a mile and a half away,0,2,,,,
cv-invalid/sample-019777.mp3,the cinema was abandoned,0,1,,,,
cv-invalid/sample-019778.mp3,the tea seemed less bitter,0,2,,,,
cv-invalid/sample-019779.mp3,i'm trying to explain to my mother how to get pictures off her phone,0,4,,,,
cv-invalid/sample-019780.mp3,why do they need gin,0,1,fifties,male,england,
cv-invalid/sample-019781.mp3,never advertise razors by shaving a monkey it's cruel and results in lawsuits,0,2,,,,
cv-invalid/sample-019782.mp3,and the falcon then nourishes man,0,1,,,,
cv-invalid/sample-019783.mp3,but then they wouldn't be a part of your future the seer had said,0,1,,,,
cv-invalid/sample-019784.mp3,the englishman prodded him and the boy asked her about the man who cured people's illnesses,0,3,,,,
cv-invalid/sample-019785.mp3,maktub thought the boy,13,6,twenties,male,,
cv-invalid/sample-019786.mp3,not even the tribal chieftains are able to see him when they want to,0,2,,,,
cv-invalid/sample-019787.mp3,it isn't too late,0,1,,,,
cv-invalid/sample-019788.mp3,who'd you say was gonna get him,0,2,,,,
cv-invalid/sample-019789.mp3,i'm never more aware of a room's acoustics than when i'm trying to enjoy a snack i have no intention of sharing,0,2,,,,
cv-invalid/sample-019790.mp3,he stood irresolute for a moment and then scrambled out of the pit,1,2,,,,
cv-invalid/sample-019791.mp3,you're not asking a favor of him,0,1,,,,
cv-invalid/sample-019792.mp3,the sun began its departure as well,0,1,teens,male,us,
cv-invalid/sample-019793.mp3,you know how dreams are,0,1,,,,
cv-invalid/sample-019794.mp3,it must have fallen while i was sitting over there,0,5,,,,
cv-invalid/sample-019795.mp3,some storms are worth the wreckage,0,3,,,,
cv-invalid/sample-019796.mp3,then like a colony of worker ants they dismantled their stalls and left,0,1,,,,
cv-invalid/sample-019797.mp3,you may not have a great deal of time,0,1,,,,
cv-invalid/sample-019798.mp3,what would you do,0,1,thirties,male,southatlandtic,
cv-invalid/sample-019799.mp3,the years of research the magic symbols the strange words and the laboratory equipment,0,1,,,,
cv-invalid/sample-019800.mp3,now listen to me,0,1,,,,
cv-invalid/sample-019801.mp3,what tricks would i pull,0,1,thirties,male,us,
cv-invalid/sample-019802.mp3,then came the night of the first falling star,0,3,,,,
cv-invalid/sample-019803.mp3,and it knew nothing about love,0,1,twenties,female,england,
cv-invalid/sample-019804.mp3,but finally he agreed that the boy who spoke better arabic than he should do so,1,2,fifties,female,african,
cv-invalid/sample-019805.mp3,well why did you say that i don't know about love the sun asked the boy,0,2,,,,
cv-invalid/sample-019806.mp3,but my heart is agitated the boy said,0,1,,,,
cv-invalid/sample-019807.mp3,i didn't need to waste my time just for this he said,0,3,,,,
cv-invalid/sample-019808.mp3,if what one finds is made of pure matter it will never spoil,0,1,twenties,male,,
cv-invalid/sample-019809.mp3,the horseman was completely immobile as was the boy,0,3,,,,
cv-invalid/sample-019810.mp3,the angel touched the man's shoulder and they were both projected far into the future,0,1,,,,
cv-invalid/sample-019811.mp3,the two men hurried back and found the cylinder still lying in the same position,0,2,,,,
cv-invalid/sample-019812.mp3,i didn't need to waste my time just for this he said,0,1,,,,
cv-invalid/sample-019813.mp3,that's where you're mistaken,0,1,,,,
cv-invalid/sample-019814.mp3,i left my father my mother and the town castle behind,1,5,,,,
cv-invalid/sample-019815.mp3,he made us stand and watch him paint for like an hour,0,3,,,,
cv-invalid/sample-019816.mp3,once you get into the desert there's no going back said the camel driver,1,2,teens,male,,
cv-invalid/sample-019817.mp3,i found these one day in the fields,0,1,,,,
cv-invalid/sample-019818.mp3,the boy didn't want to talk about the pyramids,0,2,,,,
cv-invalid/sample-019819.mp3,there's a place to sit down,0,2,,,,
cv-invalid/sample-019820.mp3,every day was there to be lived or to mark one's departure from this world,1,2,twenties,male,indian,
cv-invalid/sample-019821.mp3,the streamer of gas came out towards us,1,2,,,,
cv-invalid/sample-019822.mp3,but i didnt think that it contained any living creature,0,1,,,,
cv-invalid/sample-019823.mp3,i'm looking for a treasure said the boy and he immediately regretted having said it,0,1,twenties,female,indian,
cv-invalid/sample-019824.mp3,lots of places sell tea around here the merchant said,1,3,,,,
cv-invalid/sample-019825.mp3,my mind ran on the possibilities of its content,11,2,,,,
cv-invalid/sample-019826.mp3,the bootloader shows a dialog prompting to enter the passphrase,0,1,sixties,female,us,
cv-invalid/sample-019827.mp3,the children were almost tyrannical,0,1,,,,
cv-invalid/sample-019828.mp3,the boy could certainly resist causing that kind of anxiety for the baker,0,1,,,,
cv-invalid/sample-019829.mp3,if you start your emails with greetings let me be the first to welcome you to earth,1,3,,,,
cv-invalid/sample-019830.mp3,bodyhtml,1,2,twenties,male,us,
cv-invalid/sample-019831.mp3,it could get a whole lot worse,0,1,thirties,male,england,
cv-invalid/sample-019832.mp3,i locked eyes with a fish in the tank,16,2,,,,
cv-invalid/sample-019833.mp3,three days from now he would be with the merchant's daughter,0,1,,,,
cv-invalid/sample-019834.mp3,i told him we could teach her to ignore people who waste her time,0,2,teens,male,indian,
cv-invalid/sample-019835.mp3,i heard a peculiar humming sound from the pit,0,2,,,,
cv-invalid/sample-019836.mp3,did you learn anything the englishman asked eager to hear what it might be,0,3,teens,male,,
cv-invalid/sample-019837.mp3,there were really i think two or three hundred people elbowing one another,1,2,,,,
cv-invalid/sample-019838.mp3,then the thing came upon him in a flash,0,1,fifties,female,us,
cv-invalid/sample-019839.mp3,the thing itself was almost entirely buried in sand,0,2,teens,male,us,
cv-invalid/sample-019840.mp3,the end of the cylinder was still as ogilvy and henderson had left it,0,3,,,,
cv-invalid/sample-019841.mp3,i'm going to hate those who have found their treasure because i never found mine,0,2,twenties,male,us,
cv-invalid/sample-019842.mp3,they mounted their horses,1,2,,,,
cv-invalid/sample-019843.mp3,the boy trusted his new friend,0,2,,,,
cv-invalid/sample-019844.mp3,bodyhtml,0,6,,,,
cv-invalid/sample-019845.mp3,perhaps she met somebody,0,1,,,,
cv-invalid/sample-019846.mp3,you're losing your eye,0,1,thirties,male,us,
cv-invalid/sample-019847.mp3,at the highest point in tarifa there is an old fort built by the moors,1,2,,,,
cv-invalid/sample-019848.mp3,undefined,1,2,,,,
cv-invalid/sample-019849.mp3,they began to ride out over the sands with the moon lighting their way,0,1,,,,
cv-invalid/sample-019850.mp3,gmo are ruining our crops,0,1,,,,
cv-invalid/sample-019851.mp3,the streamer of gas came out towards us,4,8,,,,
cv-invalid/sample-019852.mp3,he felt weighted down by the centuries of time since the pyramids had been built,0,1,,,,
cv-invalid/sample-019853.mp3,i thought the unscrewing might be automatic,0,3,,,,
cv-invalid/sample-019854.mp3,you'll marry fatima and you'll both be happy for a year,1,2,twenties,male,indian,
cv-invalid/sample-019855.mp3,the greatest authority on meteorites stated that the height of its first appearance was about ninety or one hundred miles,1,3,,,,
cv-invalid/sample-019856.mp3,the guy thought he was a lunatic at large and made an unsuccessful attempt to stop him,0,2,,,,
cv-invalid/sample-019857.mp3,the monk laughed when he saw me come back in tatters,1,2,twenties,male,indian,
cv-invalid/sample-019858.mp3,i waited all afternoon and evening he said,0,1,,,,
cv-invalid/sample-019859.mp3,i taught them everything they do,0,1,,,,
cv-invalid/sample-019860.mp3,it spread through the planet's atmosphere and obscured its more familiar features,0,3,,,,
cv-invalid/sample-019861.mp3,but i'm going to egypt the boy said,0,1,fifties,male,england,
cv-invalid/sample-019862.mp3,shall we tell her what she looks like,0,1,twenties,male,,
cv-invalid/sample-019863.mp3,the camel driver though seemed not to be very concerned with the threat of war,0,1,,,,
cv-invalid/sample-019864.mp3,it didn't change anything,0,1,,,,
cv-invalid/sample-019865.mp3,the alchemist was a bit daunting but as the boy drank the wine he relaxed,0,2,sixties,female,australia,
cv-invalid/sample-019866.mp3,it's extremely suspicious that there's no information about brains that didn't come from a brain,3,4,,,,
